tourist_id,segment_order,from_poi,to_poi,point_order,latitude,longitude,transport_mode
T008,6,Toy Train Station,Padmaja Naidu Zoo,211,27.051603,88.256369,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,212,27.051522,88.256455,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,213,27.051498,88.256546,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,214,27.051455,88.256643,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,215,27.051376,88.256723,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,216,27.051331,88.256787,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,217,27.051263,88.256883,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,218,27.051197,88.256986,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,219,27.051118,88.257096,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,220,27.051037,88.257147,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,221,27.050936,88.257158,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,222,27.050856,88.257166,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,223,27.050726,88.257171,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,224,27.050655,88.257139,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,225,27.050724,88.2569,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,226,27.050714,88.256822,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,227,27.05064,88.256602,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,228,27.050559,88.256463,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,229,27.050463,88.256364,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,230,27.050389,88.256388,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,231,27.05021,88.256455,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,232,27.050131,88.256474,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,233,27.050088,88.256404,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,234,27.050124,88.256337,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,235,27.050246,88.256259,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,236,27.050265,88.256197,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,237,27.050222,88.256176,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,238,27.050112,88.256197,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,239,27.049962,88.256205,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,240,27.049926,88.256144,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,241,27.049878,88.256042,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,242,27.049809,88.255908,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,243,27.049845,88.255867,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,244,27.049945,88.255849,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,245,27.050103,88.255849,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,246,27.050182,88.255808,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,247,27.050216,88.255757,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,248,27.050232,88.255685,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,249,27.050203,88.255641,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,250,27.050131,88.255599,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,251,27.049964,88.255487,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,252,27.049845,88.255393,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,253,27.049847,88.255323,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,254,27.049799,88.255181,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,255,27.04968,88.25502,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,256,27.049661,88.254934,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,257,27.049635,88.254813,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,258,27.049537,88.254714,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,259,27.049441,88.254612,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,260,27.049381,88.254475,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,261,27.049372,88.25439,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,262,27.049408,88.254317,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,263,27.049513,88.254223,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,264,27.049498,88.254156,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,265,27.049476,88.254161,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,266,27.049443,88.254162,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,267,27.049276,88.254205,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,268,27.049099,88.254282,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,269,27.049042,88.254293,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,270,27.049016,88.254237,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,271,27.049066,88.25418,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,272,27.049181,88.254086,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,273,27.049176,88.254033,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,274,27.049121,88.254019,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,275,27.048963,88.254081,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,276,27.048834,88.254159,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,277,27.048763,88.254113,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,278,27.048794,88.254033,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,279,27.048911,88.253918,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,280,27.048954,88.253845,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,281,27.04893,88.253802,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,282,27.048849,88.253802,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,283,27.0487,88.253845,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,284,27.048593,88.253926,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,285,27.048531,88.254038,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,286,27.048481,88.254065,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,287,27.048438,88.254011,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,288,27.048466,88.253861,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,289,27.048493,88.25373,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,290,27.048476,88.253695,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,291,27.048433,88.253706,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,292,27.048356,88.253773,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,293,27.048275,88.253875,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,294,27.048225,88.254009,car
T008,6,Toy Train Station,Padmaja Naidu Zoo,295,27.048194,88.254062,car
T009,1,Tiger Hill,Ghoom Monastery,0,27.007529,88.264059,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,1,27.007541,88.263895,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,2,27.007552,88.26375,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,3,27.007542,88.263513,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,4,27.007484,88.263305,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,5,27.007449,88.263166,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,6,27.007454,88.262925,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,7,27.007486,88.262649,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,8,27.007573,88.262239,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,9,27.007587,88.26195,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,10,27.007745,88.261569,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,11,27.007768,88.261389,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,12,27.007986,88.260901,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,13,27.00817,88.260696,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,14,27.008217,88.260554,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,15,27.008216,88.260424,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,16,27.008215,88.260309,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,17,27.008235,88.260186,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,18,27.008269,88.259823,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,19,27.008237,88.259583,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,20,27.008222,88.259549,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,21,27.008518,88.259238,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,22,27.008676,88.259065,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,23,27.008737,88.258914,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,24,27.008768,88.258866,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,25,27.008808,88.258842,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,26,27.008844,88.258814,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,27,27.008905,88.258831,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,28,27.009046,88.258799,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,29,27.009184,88.258768,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,30,27.009269,88.258744,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,31,27.00933,88.258692,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,32,27.009405,88.258605,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,33,27.009526,88.258443,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,34,27.009637,88.258288,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,35,27.0097,88.258228,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,36,27.009768,88.258196,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,37,27.009852,88.258211,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,38,27.009928,88.258239,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,39,27.010003,88.258224,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,40,27.010061,88.258185,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,41,27.010214,88.258011,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,42,27.010302,88.257976,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,43,27.010473,88.257975,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,44,27.010552,88.257975,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,45,27.010685,88.257983,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,46,27.01078,88.258017,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,47,27.010851,88.258026,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,48,27.010929,88.258011,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,49,27.010972,88.257966,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,50,27.011003,88.257897,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,51,27.011041,88.257821,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,52,27.011107,88.257747,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,53,27.011218,88.257734,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,54,27.01128,88.257749,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,55,27.011356,88.257784,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,56,27.011414,88.257764,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,57,27.011456,88.257722,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,58,27.011527,88.257635,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,59,27.011582,88.257603,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,60,27.011673,88.257588,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,61,27.011742,88.257527,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,62,27.011751,88.257449,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,63,27.011733,88.25736,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,64,27.011763,88.257276,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,65,27.011905,88.257192,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,66,27.01201,88.257174,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,67,27.012076,88.257237,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,68,27.012136,88.257343,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,69,27.012157,88.257431,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,70,27.012168,88.257553,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,71,27.012219,88.257588,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,72,27.012326,88.257583,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,73,27.012428,88.257637,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,74,27.012596,88.257846,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,75,27.012758,88.258018,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,76,27.012806,88.258068,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,77,27.012904,88.258078,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,78,27.013023,88.258073,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,79,27.013119,88.258042,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,80,27.013194,88.257982,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,81,27.013232,88.257885,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,82,27.013265,88.257752,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,83,27.013277,88.257677,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,84,27.013312,88.25761,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,85,27.0134,88.257547,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,86,27.013489,88.257517,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,87,27.013562,88.257561,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,88,27.013627,88.257636,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,89,27.013628,88.257708,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,90,27.013641,88.257767,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,91,27.013672,88.257821,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,92,27.013724,88.257843,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,93,27.013804,88.25784,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,94,27.013913,88.2578,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,95,27.013964,88.257762,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,96,27.014031,88.257713,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,97,27.014134,88.257678,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,98,27.014243,88.257689,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,99,27.014329,88.257713,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,100,27.014366,88.257755,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,101,27.014369,88.258038,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,102,27.014381,88.258124,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,103,27.014417,88.258195,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,104,27.014536,88.258257,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,105,27.01468,88.258289,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,106,27.014862,88.258296,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,107,27.014926,88.258318,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,108,27.015016,88.258373,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,109,27.015081,88.258369,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,110,27.01516,88.258328,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,111,27.015802,88.257978,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,112,27.015874,88.257943,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,113,27.015934,88.257983,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,114,27.015968,88.258146,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,115,27.015988,88.25835,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,116,27.016044,88.258509,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,117,27.01608,88.258567,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,118,27.016156,88.25859,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,119,27.016265,88.258587,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,120,27.01638,88.258554,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,121,27.016444,88.25849,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,122,27.016593,88.25843,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,123,27.016655,88.258306,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,124,27.016712,88.258296,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,125,27.016764,88.258344,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,126,27.016777,88.258438,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,127,27.016798,88.258559,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,128,27.016847,88.258629,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,129,27.017041,88.258727,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,130,27.017108,88.258805,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,131,27.017155,88.258911,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,132,27.017214,88.258955,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,133,27.017291,88.258992,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,134,27.017409,88.259016,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,135,27.017498,88.258993,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,136,27.017599,88.258888,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,137,27.017646,88.258847,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,138,27.017718,88.25884,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,139,27.017788,88.258861,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,140,27.017817,88.25891,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,141,27.017849,88.25907,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,142,27.017887,88.259127,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,143,27.017995,88.259156,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,144,27.018124,88.259165,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,145,27.01821,88.259134,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,146,27.018358,88.259085,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,147,27.018463,88.259084,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,148,27.018556,88.259073,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,149,27.018635,88.259037,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,150,27.018715,88.258992,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,151,27.0188,88.258975,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,152,27.018936,88.259021,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,153,27.019109,88.259094,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,154,27.01921,88.259187,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,155,27.019298,88.259227,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,156,27.019472,88.259231,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,157,27.019606,88.259254,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,158,27.019715,88.259219,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,159,27.019889,88.259138,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,160,27.019992,88.259135,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,161,27.020101,88.259175,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,162,27.020182,88.259139,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,163,27.020262,88.259149,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,164,27.020305,88.259204,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,165,27.020354,88.259273,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,166,27.020515,88.259411,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,167,27.020674,88.259515,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,168,27.020734,88.259526,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,169,27.020957,88.259501,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,170,27.021076,88.259518,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,171,27.021157,88.259572,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,172,27.021231,88.259639,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,173,27.021289,88.25974,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,174,27.021354,88.259936,shared_jeep
T009,1,Tiger Hill,Ghoom Monastery,175,27.021415,88.260126,shared_jeep
T009,2,Ghoom Monastery,Rock Garden,0,27.021415,88.260126,walk
T009,2,Ghoom Monastery,Rock Garden,1,27.021415,88.260126,walk
T009,2,Ghoom Monastery,Rock Garden,2,27.02151,88.260177,walk
T009,2,Ghoom Monastery,Rock Garden,3,27.021661,88.260241,walk
T009,2,Ghoom Monastery,Rock Garden,4,27.021805,88.260266,walk
T009,2,Ghoom Monastery,Rock Garden,5,27.021897,88.260245,walk
T009,2,Ghoom Monastery,Rock Garden,6,27.02197,88.2603,walk
T009,2,Ghoom Monastery,Rock Garden,7,27.022161,88.260371,walk
T009,2,Ghoom Monastery,Rock Garden,8,27.022249,88.260405,walk
T009,2,Ghoom Monastery,Rock Garden,9,27.022317,88.260493,walk
T009,2,Ghoom Monastery,Rock Garden,10,27.022374,88.260535,walk
T009,2,Ghoom Monastery,Rock Garden,11,27.022452,88.260563,walk
T009,2,Ghoom Monastery,Rock Garden,12,27.022537,88.260618,walk
T009,2,Ghoom Monastery,Rock Garden,13,27.022792,88.26102,walk
T009,2,Ghoom Monastery,Rock Garden,14,27.022898,88.261248,walk
T009,2,Ghoom Monastery,Rock Garden,15,27.022901,88.261416,walk
T009,2,Ghoom Monastery,Rock Garden,16,27.022923,88.261587,walk
T009,2,Ghoom Monastery,Rock Garden,17,27.022968,88.261709,walk
T009,2,Ghoom Monastery,Rock Garden,18,27.022991,88.26176,walk
T009,2,Ghoom Monastery,Rock Garden,19,27.023037,88.26179,walk
T009,2,Ghoom Monastery,Rock Garden,20,27.02308,88.261762,walk
T009,2,Ghoom Monastery,Rock Garden,21,27.023105,88.261724,walk
T009,2,Ghoom Monastery,Rock Garden,22,27.023121,88.261634,walk
T009,2,Ghoom Monastery,Rock Garden,23,27.023119,88.261496,walk
T009,2,Ghoom Monastery,Rock Garden,24,27.023143,88.261395,walk
T009,2,Ghoom Monastery,Rock Garden,25,27.023217,88.261275,walk
T009,2,Ghoom Monastery,Rock Garden,26,27.023314,88.261164,walk
T009,2,Ghoom Monastery,Rock Garden,27,27.023378,88.261111,walk
T009,2,Ghoom Monastery,Rock Garden,28,27.023427,88.261096,walk
T009,2,Ghoom Monastery,Rock Garden,29,27.023478,88.261108,walk
T009,2,Ghoom Monastery,Rock Garden,30,27.0235,88.261187,walk
T009,2,Ghoom Monastery,Rock Garden,31,27.02352,88.261287,walk
T009,2,Ghoom Monastery,Rock Garden,32,27.023558,88.261405,walk
T009,2,Ghoom Monastery,Rock Garden,33,27.023615,88.261491,walk
T009,2,Ghoom Monastery,Rock Garden,34,27.023726,88.261627,walk
T009,2,Ghoom Monastery,Rock Garden,35,27.023745,88.26184,walk
T009,2,Ghoom Monastery,Rock Garden,36,27.023811,88.261894,walk
T009,2,Ghoom Monastery,Rock Garden,37,27.023924,88.261894,walk
T009,2,Ghoom Monastery,Rock Garden,38,27.023989,88.261931,walk
T009,2,Ghoom Monastery,Rock Garden,39,27.024056,88.262014,walk
T009,2,Ghoom Monastery,Rock Garden,40,27.024188,88.262209,walk
T009,2,Ghoom Monastery,Rock Garden,41,27.024345,88.262476,walk
T009,2,Ghoom Monastery,Rock Garden,42,27.024419,88.262541,walk
T009,2,Ghoom Monastery,Rock Garden,43,27.024541,88.262607,walk
T009,2,Ghoom Monastery,Rock Garden,44,27.024698,88.262702,walk
T009,2,Ghoom Monastery,Rock Garden,45,27.024815,88.262745,walk
T009,2,Ghoom Monastery,Rock Garden,46,27.024916,88.262728,walk
T009,2,Ghoom Monastery,Rock Garden,47,27.025054,88.262701,walk
T009,2,Ghoom Monastery,Rock Garden,48,27.025195,88.26264,walk
T009,2,Ghoom Monastery,Rock Garden,49,27.025329,88.262551,walk
T009,2,Ghoom Monastery,Rock Garden,50,27.02545,88.262422,walk
T009,2,Ghoom Monastery,Rock Garden,51,27.025514,88.262368,walk
T009,2,Ghoom Monastery,Rock Garden,52,27.025577,88.262347,walk
T009,2,Ghoom Monastery,Rock Garden,53,27.025623,88.26237,walk
T009,2,Ghoom Monastery,Rock Garden,54,27.025653,88.262429,walk
T009,2,Ghoom Monastery,Rock Garden,55,27.025705,88.262517,walk
T009,2,Ghoom Monastery,Rock Garden,56,27.025763,88.262579,walk
T009,2,Ghoom Monastery,Rock Garden,57,27.025813,88.26261,walk
T009,2,Ghoom Monastery,Rock Garden,58,27.025873,88.262588,walk
T009,2,Ghoom Monastery,Rock Garden,59,27.025944,88.262547,walk
T009,2,Ghoom Monastery,Rock Garden,60,27.026082,88.262487,walk
T009,2,Ghoom Monastery,Rock Garden,61,27.026131,88.262505,walk
T009,2,Ghoom Monastery,Rock Garden,62,27.026162,88.262541,walk
T009,2,Ghoom Monastery,Rock Garden,63,27.02623,88.26275,walk
T009,2,Ghoom Monastery,Rock Garden,64,27.026382,88.262896,walk
T009,2,Ghoom Monastery,Rock Garden,65,27.026512,88.262985,walk
T009,2,Ghoom Monastery,Rock Garden,66,27.026588,88.263,walk
T009,2,Ghoom Monastery,Rock Garden,67,27.026905,88.262995,walk
T009,2,Ghoom Monastery,Rock Garden,68,27.02699,88.263009,walk
T009,2,Ghoom Monastery,Rock Garden,69,27.027096,88.263082,walk
T009,2,Ghoom Monastery,Rock Garden,70,27.02718,88.263161,walk
T009,2,Ghoom Monastery,Rock Garden,71,27.027269,88.263255,walk
T009,2,Ghoom Monastery,Rock Garden,72,27.027298,88.263338,walk
T009,2,Ghoom Monastery,Rock Garden,73,27.02735,88.263407,walk
T009,2,Ghoom Monastery,Rock Garden,74,27.027454,88.263497,walk
T009,2,Ghoom Monastery,Rock Garden,75,27.027481,88.263609,walk
T009,2,Ghoom Monastery,Rock Garden,76,27.027473,88.263678,walk
T009,2,Ghoom Monastery,Rock Garden,77,27.027446,88.263759,walk
T009,2,Ghoom Monastery,Rock Garden,78,27.027392,88.263865,walk
T009,2,Ghoom Monastery,Rock Garden,79,27.027327,88.263984,walk
T009,2,Ghoom Monastery,Rock Garden,80,27.027246,88.264048,walk
T009,2,Ghoom Monastery,Rock Garden,81,27.027163,88.264072,walk
T009,2,Ghoom Monastery,Rock Garden,82,27.027067,88.264107,walk
